datetime,pm25,pm10,no2,so2,co,o3,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration
2025-07-03 15:00:00+00:00,9.3,17.0,0.0094,0.0,0.2,0.024,19.9,67,13.5,20.3,0.0,0.0,1013.2,1002.1,1,4.8,138,19.4,1,3600.0
2025-07-03 16:00:00+00:00,11.7,22.0,0.0117,0.0001,0.3,0.025,22.0,58,13.4,22.7,0.0,0.0,1013.0,1001.9,3,5.4,159,22.0,1,3600.0
2025-07-03 17:00:00+00:00,9.4,28.0,0.0144,0.0003,0.3,0.03,24.1,51,13.3,25.8,0.0,0.0,1012.9,1001.9,5,5.7,169,23.8,1,3600.0
2025-07-03 18:00:00+00:00,10.3,26.0,0.0129,0.0003,0.3,0.042,26.5,43,13.1,28.7,0.0,0.0,1012.7,1001.8,2,6.7,183,25.6,1,3600.0
2025-07-03 19:00:00+00:00,8.5,24.0,0.0089,0.0004,0.2,0.047,28.3,39,12.9,30.2,0.0,0.0,1012.4,1001.6,0,9.6,193,30.2,1,3600.0
2025-07-03 20:00:00+00:00,8.9,26.0,0.0076,0.0005,0.2,0.049,28.5,39,13.3,30.2,0.0,0.0,1012.0,1001.2,0,11.6,201,34.2,1,3600.0
2025-07-03 21:00:00+00:00,7.9,25.0,0.0066,0.0004,0.2,0.051,28.0,41,13.4,29.4,0.0,0.0,1012.0,1001.2,0,11.3,211,34.2,1,3600.0
2025-07-03 22:00:00+00:00,11.5,22.0,0.0079,0.0004,0.2,0.049,27.0,44,13.6,27.9,0.0,0.0,1012.0,1001.1,0,11.0,214,34.2,1,3600.0
2025-07-03 23:00:00+00:00,7.8,17.0,0.0058,0.0002,0.2,0.05,26.0,46,13.6,26.2,0.0,0.0,1012.0,1001.1,0,9.7,211,32.8,1,3600.0
2025-07-04 00:00:00+00:00,5.0,20.0,0.0074,0.0002,0.2,0.044,24.7,51,13.8,24.4,0.0,0.0,1011.9,1000.9,0,10.6,214,30.6,1,3600.0
2025-07-04 01:00:00+00:00,5.1,17.0,0.0095,0.0003,0.2,0.035,22.9,57,13.8,22.8,0.0,0.0,1012.5,1001.5,0,9.0,218,29.9,1,3600.0
2025-07-04 02:00:00+00:00,7.6,15.0,0.0066,0.0002,0.2,0.031,21.2,63,14.0,21.4,0.0,0.0,1013.0,1001.9,0,7.1,214,24.5,1,2469.8
2025-07-04 03:00:00+00:00,6.0,8.0,0.0055,0.0001,0.2,0.027,20.0,69,14.1,20.5,0.0,0.0,1013.5,1002.4,0,5.9,200,19.1,0,0.0
2025-07-04 04:00:00+00:00,8.8,12.0,0.0065,0.0001,0.2,0.025,19.2,73,14.3,19.8,0.0,0.0,1014.3,1003.1,1,5.0,210,15.5,0,0.0
2025-07-04 05:00:00+00:00,7.6,17.0,0.0071,0.0001,0.2,0.024,18.4,77,14.4,19.2,0.0,0.0,1014.8,1003.6,0,4.3,213,14.4,0,0.0
2025-07-04 06:00:00+00:00,7.6,14.0,0.0086,0.0001,0.2,0.022,17.9,81,14.5,18.7,0.0,0.0,1015.1,1003.9,12,4.1,193,12.2,0,0.0
2025-07-04 07:00:00+00:00,14.2,22.0,0.0106,0.0001,0.2,0.02,17.3,84,14.5,18.3,0.0,0.0,1015.2,1003.9,33,3.5,201,11.5,0,0.0
2025-07-04 08:00:00+00:00,10.3,18.0,0.0093,0.0002,0.2,0.019,16.9,86,14.5,17.8,0.0,0.0,1015.2,1003.9,12,3.5,219,10.1,0,0.0
2025-07-04 09:00:00+00:00,6.9,12.0,0.0085,0.0001,0.2,0.019,16.6,87,14.5,17.6,0.0,0.0,1014.9,1003.6,91,3.0,256,9.7,0,0.0
2025-07-04 10:00:00+00:00,5.4,13.0,0.0083,0.0002,0.2,0.019,16.4,88,14.4,17.6,0.0,0.0,1015.4,1004.1,100,2.0,280,7.9,0,0.0
2025-07-04 11:00:00+00:00,9.6,21.0,0.0097,0.0,0.2,0.017,16.4,88,14.4,17.6,0.0,0.0,1016.0,1004.7,55,1.8,294,6.1,0,0.0
2025-07-04 12:00:00+00:00,13.4,21.0,0.0104,0.0,0.2,0.017,17.2,85,14.7,18.6,0.0,0.0,1015.5,1004.2,64,1.0,292,6.5,1,0.0
2025-07-04 13:00:00+00:00,8.5,18.0,0.009,0.0,0.2,0.018,17.6,83,14.7,18.9,0.0,0.0,1015.9,1004.6,40,1.4,270,8.3,1,2768.61
2025-07-04 14:00:00+00:00,12.3,18.0,0.0082,0.0,0.2,0.02,19.1,75,14.7,20.3,0.0,0.0,1016.2,1005.0,26,2.7,242,13.0,1,3600.0
2025-07-04 15:00:00+00:00,11.8,21.0,0.0098,0.0001,0.2,0.021,21.1,66,14.6,22.0,0.0,0.0,1016.5,1005.4,12,4.0,234,17.3,1,3600.0
2025-07-04 16:00:00+00:00,13.2,30.0,0.0106,0.0001,0.3,0.027,23.5,57,14.5,24.8,0.0,0.0,1016.2,1005.2,5,4.4,212,19.4,1,3600.0
2025-07-04 17:00:00+00:00,14.1,26.0,0.0091,0.0002,0.3,0.039,26.0,48,14.2,28.1,0.0,0.0,1016.2,1005.2,3,5.3,198,22.0,1,3600.0
2025-07-04 18:00:00+00:00,16.5,32.0,0.0081,0.0002,0.3,0.053,28.3,42,14.0,30.7,0.0,0.0,1015.9,1005.0,1,6.9,197,25.2,1,3600.0
2025-07-04 19:00:00+00:00,21.4,31.0,0.0096,0.0004,0.3,0.054,29.6,39,14.1,32.0,0.0,0.0,1015.7,1004.9,0,9.2,211,29.2,1,3600.0
2025-07-04 20:00:00+00:00,12.7,26.0,0.0076,0.0003,0.3,0.061,29.8,39,14.4,32.1,0.0,0.0,1015.4,1004.6,0,10.8,218,32.4,1,3600.0
2025-07-04 21:00:00+00:00,12.9,29.0,0.0056,0.0002,0.2,0.063,29.5,39,14.2,31.1,0.0,0.0,1015.2,1004.4,0,11.9,222,34.6,1,3600.0
2025-07-04 22:00:00+00:00,14.4,29.0,0.0047,0.0002,0.2,0.062,28.7,40,13.7,29.5,0.0,0.0,1014.9,1004.1,0,12.2,225,34.9,1,3600.0
2025-07-04 23:00:00+00:00,11.4,20.0,0.0045,0.0002,0.2,0.058,27.6,41,13.2,27.2,0.0,0.0,1014.6,1003.7,0,12.4,222,34.9,1,3600.0
2025-07-05 00:00:00+00:00,9.1,19.0,0.0043,0.0002,0.2,0.051,26.5,43,13.0,25.9,0.0,0.0,1014.4,1003.5,0,10.5,217,32.0,1,3600.0
2025-07-05 01:00:00+00:00,12.4,19.0,0.0042,0.0002,0.2,0.049,24.3,50,13.3,23.9,0.0,0.0,1014.7,1003.7,0,9.6,220,28.4,1,3600.0
2025-07-05 02:00:00+00:00,10.2,19.0,0.0044,0.0002,0.2,0.043,22.0,61,14.1,22.2,0.0,0.0,1015.1,1004.0,0,7.8,214,24.8,1,2463.11
2025-07-05 03:00:00+00:00,11.8,20.0,0.0058,0.0002,0.2,0.036,20.6,69,14.7,21.2,0.0,0.0,1015.8,1004.6,0,6.4,198,19.1,0,0.0
2025-07-05 04:00:00+00:00,67.0,73.0,0.0104,0.0007,0.3,0.023,19.6,75,15.0,20.5,0.0,0.0,1016.6,1005.4,0,4.9,180,16.6,0,0.0
2025-07-05 05:00:00+00:00,144.0,150.0,0.014,0.0011,0.3,0.016,18.9,78,15.0,20.0,0.0,0.0,1016.9,1005.7,0,3.7,191,13.0,0,0.0
2025-07-05 06:00:00+00:00,162.0,175.0,0.017,0.0012,0.3,0.01,18.5,80,15.0,19.7,0.0,0.0,1017.1,1005.9,0,3.1,211,10.4,0,0.0
2025-07-05 07:00:00+00:00,185.0,211.0,0.0227,0.0014,0.3,0.005,18.0,83,15.1,19.3,0.0,0.0,1017.0,1005.7,0,2.9,210,8.6,0,0.0
2025-07-05 08:00:00+00:00,163.0,184.0,0.0243,0.0012,0.3,0.004,17.5,86,15.2,18.9,0.0,0.0,1016.9,1005.6,0,2.2,180,7.6,0,0.0
2025-07-05 09:00:00+00:00,168.0,182.0,0.0233,0.0008,0.5,0.001,17.0,90,15.3,18.4,0.0,0.0,1016.6,1005.3,0,2.0,153,5.8,0,0.0
2025-07-05 10:00:00+00:00,194.0,207.0,0.0235,0.0007,0.5,0.0,16.5,93,15.4,18.0,0.0,0.0,1016.7,1005.4,0,2.2,156,5.4,0,0.0
2025-07-05 11:00:00+00:00,239.0,262.0,0.0217,0.0006,0.5,0.001,16.0,95,15.2,17.5,0.0,0.0,1016.9,1005.6,0,1.7,148,5.4,0,0.0
2025-07-05 12:00:00+00:00,217.0,229.0,0.0222,0.0005,0.4,0.003,16.1,96,15.5,17.3,0.0,0.0,1017.6,1006.3,100,3.9,164,9.7,1,0.0
2025-07-05 13:00:00+00:00,159.0,182.0,0.0156,0.0003,0.3,0.008,16.5,93,15.3,17.8,0.0,0.0,1017.9,1006.6,98,3.2,161,11.5,1,2329.65
2025-07-05 14:00:00+00:00,192.0,209.0,0.0131,0.0003,0.4,0.011,18.0,84,15.2,19.4,0.0,0.0,1018.1,1006.8,19,2.4,171,12.6,1,3600.0
2025-07-05 15:00:00+00:00,181.0,201.0,0.0139,0.0004,0.4,0.015,20.8,69,15.0,22.0,0.0,0.0,1018.0,1006.8,3,2.6,192,14.8,1,3600.0
2025-07-05 16:00:00+00:00,146.0,162.0,0.0139,0.0005,0.4,0.024,24.1,55,14.5,25.6,0.0,0.0,1017.6,1006.6,0,4.0,180,18.4,1,3600.0
2025-07-05 17:00:00+00:00,102.0,118.0,0.014,0.0007,0.3,0.035,27.4,42,13.3,29.2,0.0,0.0,1017.4,1006.5,0,6.1,178,22.7,1,3600.0
2025-07-05 18:00:00+00:00,34.8,56.0,0.0077,0.0004,0.3,0.056,30.2,29,10.0,31.3,0.0,0.0,1016.8,1006.0,0,8.1,184,26.6,1,3600.0
2025-07-05 19:00:00+00:00,18.1,34.0,0.0054,0.0004,0.3,0.071,31.7,24,8.8,32.5,0.0,0.0,1016.3,1005.5,0,9.5,190,29.5,1,3600.0
2025-07-05 20:00:00+00:00,15.5,35.0,0.0082,0.0008,0.3,0.075,32.1,25,9.9,33.1,0.0,0.0,1015.7,1005.0,0,10.5,197,31.7,1,3600.0
2025-07-05 21:00:00+00:00,15.3,28.0,0.006,0.0005,0.3,0.074,31.8,28,11.2,32.6,0.0,0.0,1015.1,1004.4,0,11.6,208,33.1,1,3600.0
2025-07-05 22:00:00+00:00,14.5,30.0,0.0049,0.0003,0.2,0.064,30.5,32,12.1,30.8,0.0,0.0,1014.9,1004.1,0,12.1,221,34.6,1,3600.0
2025-07-05 23:00:00+00:00,19.4,35.0,0.0047,0.0002,0.2,0.061,29.0,34,11.5,28.3,0.0,0.0,1014.6,1003.8,0,11.0,228,34.2,1,3600.0
2025-07-06 00:00:00+00:00,28.2,40.0,0.0053,0.0002,0.2,0.061,27.7,36,11.3,26.7,0.0,0.0,1014.4,1003.5,0,9.6,223,30.2,1,3600.0
2025-07-06 00:00:00+00:00,28.2,40.0,0.0053,0.0002,0.2,0.061,27.7,36,11.3,26.7,0.0,0.0,1014.4,1003.5,0,9.6,223,30.2,1,3600.0
2025-07-06 01:00:00+00:00,18.1,33.0,0.0044,0.0003,0.2,0.054,25.9,41,11.6,25.1,0.0,0.0,1014.6,1003.7,0,8.1,215,26.6,1,3600.0
2025-07-06 01:00:00+00:00,18.1,33.0,0.0044,0.0003,0.2,0.054,25.9,41,11.6,25.1,0.0,0.0,1014.6,1003.7,0,8.1,215,26.6,1,3600.0
2025-07-06 02:00:00+00:00,15.2,24.0,0.0046,0.0002,0.2,0.04,23.5,50,12.4,23.3,0.0,0.0,1014.8,1003.8,0,6.3,217,21.6,1,2454.58
2025-07-06 02:00:00+00:00,15.2,24.0,0.0046,0.0002,0.2,0.04,23.5,50,12.4,23.3,0.0,0.0,1014.8,1003.8,0,6.3,217,21.6,1,2454.58
2025-07-06 03:00:00+00:00,11.4,27.0,0.0062,0.0002,0.2,0.031,22.0,56,12.8,22.1,0.0,0.0,1015.0,1003.9,0,4.8,207,15.8,0,0.0
2025-07-06 03:00:00+00:00,11.4,27.0,0.0062,0.0002,0.2,0.031,22.0,56,12.8,22.1,0.0,0.0,1015.0,1003.9,0,4.8,207,15.8,0,0.0
2025-07-06 04:00:00+00:00,12.5,28.0,0.0073,0.0001,0.3,0.024,21.0,60,13.1,21.4,0.0,0.0,1015.5,1004.4,0,3.8,183,12.2,0,0.0
2025-07-06 04:00:00+00:00,12.5,28.0,0.0073,0.0001,0.3,0.024,21.0,60,13.1,21.4,0.0,0.0,1015.5,1004.4,0,3.8,183,12.2,0,0.0
2025-07-06 05:00:00+00:00,11.7,32.0,0.0088,0.0001,0.3,0.021,20.1,65,13.3,20.6,0.0,0.0,1015.6,1004.4,0,3.7,191,9.7,0,0.0
2025-07-06 05:00:00+00:00,11.7,32.0,0.0088,0.0001,0.3,0.021,20.1,65,13.3,20.6,0.0,0.0,1015.6,1004.4,0,3.7,191,9.7,0,0.0
2025-07-06 06:00:00+00:00,12.1,25.0,0.0126,0.0001,0.3,0.013,19.2,69,13.5,19.7,0.0,0.0,1015.5,1004.3,0,3.9,202,9.7,0,0.0
2025-07-06 06:00:00+00:00,12.1,25.0,0.0126,0.0001,0.3,0.013,19.2,69,13.5,19.7,0.0,0.0,1015.5,1004.3,0,3.9,202,9.7,0,0.0
2025-07-06 07:00:00+00:00,11.0,28.0,0.0116,0.0001,0.3,0.012,18.3,74,13.6,18.9,0.0,0.0,1015.0,1003.8,0,3.2,207,9.7,0,0.0
2025-07-06 07:00:00+00:00,11.0,28.0,0.0116,0.0001,0.3,0.012,18.3,74,13.6,18.9,0.0,0.0,1015.0,1003.8,0,3.2,207,9.7,0,0.0
2025-07-06 08:00:00+00:00,12.9,23.0,0.0174,0.0001,0.3,0.005,17.5,78,13.7,18.4,0.0,0.0,1015.0,1003.7,0,2.2,194,8.3,0,0.0
2025-07-06 08:00:00+00:00,12.9,23.0,0.0174,0.0001,0.3,0.005,17.5,78,13.7,18.4,0.0,0.0,1015.0,1003.7,0,2.2,194,8.3,0,0.0
2025-07-06 09:00:00+00:00,12.5,20.0,0.0152,0.0001,0.3,0.007,16.8,82,13.7,17.7,0.0,0.0,1014.7,1003.4,0,1.8,156,6.5,0,0.0
2025-07-06 09:00:00+00:00,12.5,20.0,0.0152,0.0001,0.3,0.007,16.8,82,13.7,17.7,0.0,0.0,1014.7,1003.4,0,1.8,156,6.5,0,0.0
2025-07-06 10:00:00+00:00,11.1,26.0,0.0165,0.0002,0.3,0.004,16.3,85,13.8,17.2,0.0,0.0,1014.7,1003.4,0,1.7,148,5.4,0,0.0
2025-07-06 10:00:00+00:00,11.1,26.0,0.0165,0.0002,0.3,0.004,16.3,85,13.8,17.2,0.0,0.0,1014.7,1003.4,0,1.7,148,5.4,0,0.0
2025-07-06 11:00:00+00:00,8.0,25.0,0.0166,0.0002,0.3,0.005,15.9,87,13.8,16.7,0.0,0.0,1014.7,1003.4,0,2.7,152,5.8,0,0.0
2025-07-06 11:00:00+00:00,8.0,25.0,0.0166,0.0002,0.3,0.005,15.9,87,13.8,16.7,0.0,0.0,1014.7,1003.4,0,2.7,152,5.8,0,0.0
2025-07-06 12:00:00+00:00,8.8,25.0,0.0165,0.0002,0.4,0.002,15.8,93,14.7,16.8,0.0,0.0,1014.9,1003.6,19,3.8,163,9.0,1,0.0
2025-07-06 12:00:00+00:00,8.8,25.0,0.0165,0.0002,0.4,0.002,15.8,93,14.7,16.8,0.0,0.0,1014.9,1003.6,19,3.8,163,9.0,1,0.0
2025-07-06 13:00:00+00:00,12.1,23.0,0.0147,0.0002,0.4,0.003,16.4,91,14.9,17.5,0.0,0.0,1015.2,1003.9,33,3.1,180,10.8,1,2714.86
2025-07-06 13:00:00+00:00,12.1,23.0,0.0147,0.0002,0.4,0.003,16.4,91,14.9,17.5,0.0,0.0,1015.2,1003.9,33,3.1,180,10.8,1,2714.86
2025-07-06 14:00:00+00:00,18.1,35.0,0.0165,0.0006,0.4,0.01,18.1,80,14.6,19.1,0.0,0.0,1015.4,1004.2,8,2.9,187,13.7,1,3600.0
2025-07-06 14:00:00+00:00,18.1,35.0,0.0165,0.0006,0.4,0.01,18.1,80,14.6,19.1,0.0,0.0,1015.4,1004.2,8,2.9,187,13.7,1,3600.0
2025-07-06 15:00:00+00:00,20.4,38.0,0.0164,0.0006,0.3,0.016,20.2,68,14.2,21.0,0.0,0.0,1015.2,1004.0,3,3.7,194,17.3,1,3600.0
2025-07-06 15:00:00+00:00,20.4,38.0,0.0164,0.0006,0.3,0.016,20.2,68,14.2,21.0,0.0,0.0,1015.2,1004.0,3,3.7,194,17.3,1,3600.0
2025-07-06 16:00:00+00:00,22.3,36.0,0.0125,0.0006,0.3,0.025,23.1,54,13.2,24.1,0.0,0.0,1014.8,1003.8,1,4.2,185,19.4,1,3600.0
2025-07-06 16:00:00+00:00,22.3,36.0,0.0125,0.0006,0.3,0.025,23.1,54,13.2,24.1,0.0,0.0,1014.8,1003.8,1,4.2,185,19.4,1,3600.0
2025-07-06 17:00:00+00:00,17.7,36.0,0.0106,0.0006,0.3,0.04,26.1,41,11.9,27.6,0.0,0.0,1014.3,1003.4,0,5.1,186,21.6,1,3600.0
2025-07-06 17:00:00+00:00,17.7,36.0,0.0106,0.0006,0.3,0.04,26.1,41,11.9,27.6,0.0,0.0,1014.3,1003.4,0,5.1,186,21.6,1,3600.0
2025-07-06 18:00:00+00:00,22.4,36.0,0.0082,0.0006,0.3,0.057,28.8,33,11.1,30.5,0.0,0.0,1013.7,1002.9,0,6.7,196,24.8,1,3600.0
2025-07-06 18:00:00+00:00,22.4,36.0,0.0082,0.0006,0.3,0.057,28.8,33,11.1,30.5,0.0,0.0,1013.7,1002.9,0,6.7,196,24.8,1,3600.0
2025-07-06 19:00:00+00:00,15.4,32.0,0.0082,0.0009,0.2,0.055,30.5,30,10.9,31.9,0.0,0.0,1013.0,1002.2,0,9.5,205,29.5,1,3600.0
2025-07-06 19:00:00+00:00,15.4,32.0,0.0082,0.0009,0.2,0.055,30.5,30,10.9,31.9,0.0,0.0,1013.0,1002.2,0,9.5,205,29.5,1,3600.0
2025-07-06 20:00:00+00:00,14.3,35.0,0.0052,0.0005,0.2,0.054,30.6,31,11.7,31.8,0.0,0.0,1012.7,1001.9,0,12.0,213,34.6,1,3600.0
2025-07-06 20:00:00+00:00,14.3,35.0,0.0052,0.0005,0.2,0.054,30.6,31,11.7,31.8,0.0,0.0,1012.7,1001.9,0,12.0,213,34.6,1,3600.0
2025-07-06 21:00:00+00:00,14.8,31.0,0.0045,0.0004,0.2,0.054,29.9,33,11.9,30.8,0.0,0.0,1012.1,1001.3,0,12.3,219,35.6,1,3600.0
2025-07-06 21:00:00+00:00,14.8,31.0,0.0045,0.0004,0.2,0.054,29.9,33,11.9,30.8,0.0,0.0,1012.1,1001.3,0,12.3,219,35.6,1,3600.0
2025-07-06 22:00:00+00:00,16.2,30.0,0.0043,0.0004,0.2,0.053,29.5,32,10.9,29.5,0.0,0.0,1011.7,1000.9,0,11.6,222,35.3,1,3600.0
2025-07-06 22:00:00+00:00,16.2,30.0,0.0043,0.0004,0.2,0.053,29.5,32,10.9,29.5,0.0,0.0,1011.7,1000.9,0,11.6,222,35.3,1,3600.0
2025-07-06 23:00:00+00:00,12.8,25.0,0.0039,0.0002,0.2,0.047,28.6,34,11.0,27.8,0.0,0.0,1011.2,1000.4,0,10.7,224,33.1,1,3600.0
2025-07-06 23:00:00+00:00,12.8,25.0,0.0039,0.0002,0.2,0.047,28.6,34,11.0,27.8,0.0,0.0,1011.2,1000.4,0,10.7,224,33.1,1,3600.0
2025-07-07 00:00:00+00:00,8.7,24.0,0.004,0.0002,0.2,0.043,26.3,42,12.3,25.4,0.0,0.0,1011.4,1000.5,0,11.1,222,32.0,1,3600.0
2025-07-07 01:00:00+00:00,10.4,19.0,0.0036,0.0002,0.2,0.042,24.1,50,13.1,23.9,0.0,0.0,1011.8,1000.8,0,8.4,222,29.9,1,3600.0
2025-07-07 02:00:00+00:00,9.3,27.0,0.0043,0.0002,0.2,0.037,21.9,59,13.5,22.0,0.0,0.0,1012.0,1000.9,2,7.0,215,22.7,1,2444.41
2025-07-07 03:00:00+00:00,7.3,29.0,0.0049,0.0002,0.2,0.034,20.4,66,13.9,20.6,0.0,0.0,1012.5,1001.4,2,6.9,217,18.0,0,0.0
2025-07-07 04:00:00+00:00,8.7,26.0,0.0056,0.0001,0.3,0.029,19.3,71,13.9,19.7,0.0,0.0,1013.1,1001.9,2,5.7,215,17.3,0,0.0
2025-07-07 05:00:00+00:00,7.5,24.0,0.0053,0.0001,0.3,0.027,18.6,74,13.9,19.2,0.0,0.0,1013.3,1002.1,1,4.8,217,15.1,0,0.0
2025-07-07 06:00:00+00:00,9.2,19.0,0.0048,0.0002,0.2,0.024,18.1,75,13.7,18.7,0.0,0.0,1013.5,1002.3,0,3.5,219,12.6,0,0.0
2025-07-07 07:00:00+00:00,8.3,17.0,0.0047,0.0001,0.2,0.024,17.6,77,13.5,18.3,0.0,0.0,1013.5,1002.3,0,2.4,216,9.4,0,0.0
2025-07-07 08:00:00+00:00,4.8,21.0,0.0103,0.0001,0.2,0.015,17.1,80,13.6,17.9,0.0,0.0,1013.4,1002.1,0,2.1,195,7.6,0,0.0
2025-07-07 09:00:00+00:00,3.5,17.0,0.0128,0.0001,0.3,0.012,16.6,83,13.8,17.5,0.0,0.0,1013.3,1002.0,0,2.2,180,6.5,0,0.0
2025-07-07 10:00:00+00:00,5.1,26.0,0.0054,0.0001,0.2,0.021,16.2,88,14.1,17.1,0.0,0.0,1013.5,1002.2,2,2.5,188,7.2,0,0.0
2025-07-07 11:00:00+00:00,6.8,25.0,0.0054,0.0001,0.2,0.022,15.5,93,14.4,16.6,0.0,0.0,1013.8,1002.5,7,1.8,191,7.2,0,0.0
2025-07-07 12:00:00+00:00,8.6,28.0,0.0093,0.0001,0.2,0.019,15.9,93,14.8,16.9,0.0,0.0,1013.9,1002.6,100,3.4,183,13.0,1,0.0
2025-07-07 13:00:00+00:00,14.4,28.0,0.0137,0.0001,0.2,0.016,16.3,89,14.4,17.2,0.0,0.0,1014.4,1003.1,99,3.2,207,12.2,1,0.0
2025-07-07 14:00:00+00:00,19.4,32.0,0.014,0.0001,0.3,0.016,17.2,81,14.0,18.0,0.0,0.0,1014.9,1003.6,100,2.8,215,14.0,1,3343.07
2025-07-07 15:00:00+00:00,20.4,31.0,0.0157,0.0001,0.3,0.018,19.4,69,13.5,20.0,0.0,0.0,1015.0,1003.8,49,3.0,205,16.2,1,3600.0
2025-07-07 16:00:00+00:00,20.1,38.0,0.0148,0.0001,0.3,0.024,21.8,57,12.9,22.5,0.0,0.0,1014.7,1003.6,32,3.9,196,19.4,1,3600.0
2025-07-07 17:00:00+00:00,24.5,48.0,0.0216,0.0003,0.4,0.025,24.7,46,12.1,26.0,0.0,0.0,1014.7,1003.7,19,5.6,195,22.7,1,3600.0
2025-07-07 18:00:00+00:00,22.7,50.0,0.019,0.0003,0.4,0.041,27.1,39,12.1,28.7,0.0,0.0,1014.2,1003.3,4,8.0,198,27.0,1,3600.0
2025-07-07 19:00:00+00:00,22.5,43.0,0.0114,0.0003,0.3,0.062,28.4,37,12.4,30.2,0.0,0.0,1014.0,1003.2,0,9.7,208,30.6,1,3600.0
2025-07-07 20:00:00+00:00,15.4,44.0,0.0075,0.0003,0.3,0.063,28.7,36,12.2,30.2,0.0,0.0,1013.7,1002.9,0,10.7,220,32.8,1,3600.0
2025-07-07 21:00:00+00:00,20.0,44.0,0.0065,0.0003,0.2,0.064,28.3,36,11.7,29.1,0.0,0.0,1013.5,1002.7,0,11.6,228,34.2,1,3600.0
2025-07-07 22:00:00+00:00,11.8,33.0,0.0058,0.0002,0.2,0.058,27.5,37,11.7,27.7,0.0,0.0,1013.4,1002.5,0,11.4,233,34.2,1,3600.0
2025-07-07 23:00:00+00:00,10.8,28.0,0.0048,0.0002,0.2,0.05,26.5,41,12.1,25.9,0.0,0.0,1013.2,1002.3,0,11.5,236,33.5,1,3600.0
2025-07-08 00:00:00+00:00,12.2,24.0,0.0054,0.0002,0.2,0.052,25.3,44,12.2,24.4,0.0,0.0,1013.3,1002.4,0,10.7,228,31.3,1,3600.0
2025-07-08 01:00:00+00:00,9.4,28.0,0.0054,0.0002,0.2,0.047,23.0,54,13.2,22.6,0.0,0.0,1013.9,1002.9,0,10.0,219,29.5,1,3600.0
2025-07-08 02:00:00+00:00,8.8,26.0,0.0045,0.0001,0.2,0.038,21.0,62,13.5,20.9,0.0,0.0,1014.6,1003.5,0,7.7,221,25.9,1,2432.74
2025-07-08 03:00:00+00:00,6.7,15.0,0.004,0.0001,0.2,0.03,19.7,65,13.0,19.7,0.0,0.0,1015.4,1004.2,0,6.3,215,19.4,0,0.0
2025-07-08 04:00:00+00:00,6.3,17.0,0.0041,0.0,0.2,0.026,19.0,66,12.5,19.2,0.0,0.0,1016.3,1005.1,0,4.1,193,16.6,0,0.0
2025-07-08 05:00:00+00:00,6.3,19.0,0.0049,0.0,0.2,0.024,18.4,69,12.6,18.7,0.0,0.0,1016.9,1005.7,0,3.8,197,11.5,0,0.0
2025-07-08 06:00:00+00:00,3.9,16.0,0.006,0.0,0.2,0.023,17.6,74,12.9,18.1,0.0,0.0,1016.8,1005.5,0,3.1,216,10.4,0,0.0
2025-07-08 07:00:00+00:00,5.8,10.0,0.0081,0.0,0.2,0.018,17.0,78,13.2,17.6,0.0,0.0,1016.6,1005.3,0,2.6,236,9.0,0,0.0
2025-07-08 08:00:00+00:00,6.2,13.0,0.0051,0.0,0.2,0.021,16.5,82,13.3,17.3,0.0,0.0,1016.4,1005.1,0,1.2,231,7.6,0,0.0
2025-07-08 09:00:00+00:00,4.2,8.0,0.0072,0.0,0.2,0.017,15.9,86,13.5,16.8,0.0,0.0,1016.3,1005.0,0,1.1,171,4.7,0,0.0
2025-07-08 10:00:00+00:00,4.1,9.0,0.0104,0.0001,0.2,0.012,15.6,87,13.5,16.6,0.0,0.0,1016.4,1005.1,0,0.6,72,4.3,0,0.0
2025-07-08 11:00:00+00:00,6.4,10.0,0.0141,0.0001,0.3,0.009,15.4,88,13.4,16.3,0.0,0.0,1016.5,1005.1,0,1.1,270,3.2,0,0.0
2025-07-08 12:00:00+00:00,19.1,27.0,0.0203,0.0002,0.5,0.001,15.0,92,13.7,16.1,0.0,0.0,1017.1,1005.7,0,0.4,153,2.9,1,0.0
2025-07-08 13:00:00+00:00,8.3,22.0,0.0195,0.0003,0.5,0.006,16.0,84,13.3,16.8,0.0,0.0,1017.8,1006.5,0,1.8,114,8.3,1,2657.15
2025-07-08 14:00:00+00:00,9.8,18.0,0.0149,0.0003,0.3,0.015,18.3,68,12.2,18.8,0.0,0.0,1018.2,1006.9,0,1.2,231,10.8,1,3600.0
2025-07-08 15:00:00+00:00,10.8,25.0,0.0143,0.0004,0.4,0.021,21.3,54,11.5,21.3,0.0,0.0,1018.1,1006.9,0,3.0,218,15.8,1,3600.0
2025-07-08 16:00:00+00:00,13.5,36.0,0.0142,0.0004,0.4,0.029,24.4,44,11.2,24.6,0.0,0.0,1018.2,1007.2,0,4.4,199,19.4,1,3600.0
2025-07-08 17:00:00+00:00,11.9,33.0,0.0169,0.0005,0.4,0.038,27.5,36,11.1,28.6,0.0,0.0,1017.9,1007.0,0,5.1,212,21.6,1,3600.0
2025-07-08 18:00:00+00:00,16.7,37.0,0.0131,0.0007,0.3,0.053,29.9,32,11.2,31.2,0.0,0.0,1017.4,1006.6,1,7.9,223,26.3,1,3600.0
